turns,victory_status,winner,white_id,white_rating,black_id,black_rating,opening_eco,opening_name
71,resign,white,don-vildo,1610,mrmandelbrot,1198,C41,Philidor Defense #2
71,resign,white,josevilar,1658,mrmandelbrot,1200,D00,Queen's Pawn Game: Stonewall Attack
51,resign,white,issamssh,1389,mrmandelbrot,1208,D00,Queen's Pawn Game: Mason Attack
37,resign,white,lobnik,1711,mrmandelbrot,1209,C24,Bishop's Opening: Berlin Defense
60,resign,black,mrmandelbrot,1215,tillh,1485,B20,Sicilian Defense: Staunton-Cochrane Variation
22,draw,draw,tillh,1493,mrmandelbrot,1205,D00,Queen's Pawn Game: Mason Attack
31,mate,white,aanady,1640,mrmandelbrot,1207,C37,King's Gambit Accepted |  King's Knight Gambit
26,mate,black,mrmandelbrot,1209,aanady,1639,B10,Caro-Kann Defense: Breyer Variation
41,resign,white,vanicika,1611,mrmandelbrot,1213,C40,King's Pawn Game: McConnell Defense
72,outoftime,black,volturi,1544,mrmandelbrot,1188,C40,King's Pawn Game: McConnell Defense
32,resign,black,mrmandelbrot,1180,hamid9,1674,C22,Center Game: Normal Variation
57,resign,white,marinho_797,1379,mrmandelbrot,1187,C21,Center Game #2
52,resign,black,mrmandelbrot,1194,marinho_797,1373,C41,Philidor Defense
33,resign,white,oriol_26,1438,mrmandelbrot,1200,C40,Elephant Gambit
41,resign,white,accghjms,1814,mrmandelbrot,1201,D02,Queen's Pawn Game: Zukertort Variation
48,resign,white,mrmandelbrot,1177,urbans,1504,C44,Scotch Game: Lolli Variation
39,resign,white,sadecebeyaz,1621,mrmandelbrot,1179,C41,Philidor Defense
46,resign,black,mrmandelbrot,1184,nikitachess,1440,C22,Center Game: Normal Variation
51,mate,white,vaimalucox,1364,mrmandelbrot,1192,A20,English Opening: King's English Variation
29,resign,white,finsniper,1492,mrmandelbrot,1196,C41,Philidor Defense: Exchange Variation #2
69,mate,white,anangharisman,1621,mrmandelbrot,1198,A41,Old Indian Defense
17,resign,white,danger79,1379,mrmandelbrot,1206,A00,Anderssen Opening
84,resign,black,mrmandelbrot,1207,grigoriy-66,1724,B20,Sicilian Defense: Lasker-Dunne Attack
49,mate,white,mrmandelbrot,1185,alokyshah,1438,C41,Philidor Defense
47,resign,white,tomatow,1594,mrmandelbrot,1188,D02,Queen's Pawn Game: Symmetrical Variation |  Pseudo-Catalan
53,resign,white,lyca,1523,mrmandelbrot,1191,A04,Zukertort Opening: Ross Gambit
76,resign,black,mrmandelbrot,1195,lyca,1516,B21,Sicilian Defense: Smith-Morra Gambit #2
48,resign,black,mrmandelbrot,1202,kimpetersen20,1382,C22,Center Game: Normal Variation
57,resign,white,nimanimanima,1452,ksks24,1251,A13,English Opening: Agincourt Defense
19,resign,white,shlema,1411,nimanimanima,1465,B25,Sicilian Defense: Closed Variation |  Traditional
76,mate,black,doktorabi,1313,nimanimanima,1458,A40,Horwitz Defense
32,mate,black,nimanimanima,1474,jaccomarkus,1323,C20,English Opening: The Whale
67,mate,white,rodrigo0000,1330,nimanimanima,1490,C41,Philidor Defense #2
109,mate,white,adabriwala,1425,nimanimanima,1503,A00,Polish Opening: Bugayev Attack
71,resign,white,nimanimanima,1492,murmel7,1497,C20,English Opening: The Whale
72,mate,black,massimoff,1407,nimanimanima,1483,A04,Zukertort Opening: Queen's Gambit Invitation
41,mate,white,nimanimanima,1477,zirom,1314,C20,English Opening: The Whale
65,mate,white,ptm1985,1461,nimanimanima,1489,A43,Franco-Benoni Defense
99,draw,draw,nimanimanima,1491,corchev,1451,C20,English Opening: The Whale
15,resign,white,hamza019,1242,nimanimanima,1491,C41,Philidor Defense: Exchange Variation #2
39,resign,white,nimanimanima,1485,fallen_champs,1281,C00,Rat Defense: Small Center Defense
31,mate,white,nishi_nicky,1373,nimanimanima,1500,C00,French Defense: Normal Variation
36,resign,white,nimanimanima,1493,cak64,1355,C00,French Defense: Steiner Variation
63,mate,white,nimanimanima,1486,x-jaguar199,1342,C20,English Opening: The Whale
44,outoftime,black,samerlini,1538,nimanimanima,1472,A40,Horwitz Defense
17,mate,white,maga8,1423,nimanimanima,1484,C00,French Defense #2
20,resign,black,nimanimanima,1496,golden06,1459,C20,English Opening: The Whale
76,resign,black,albi83,1491,nimanimanima,1485,B40,Sicilian Defense: French Variation
133,resign,white,nimanimanima,1478,bonsai_007,1305,C20,English Opening: The Whale
21,resign,white,nimanimanima,1470,bero-dj,1353,C20,English Opening: The Whale
115,mate,white,bet,1562,nimanimanima,1479,C41,Philidor Defense #3
37,mate,white,flafel26,1587,betti67,1500,C42,Russian Game: Urusov Gambit
100,mate,black,flafel26,1587,daimos,1500,B01,Scandinavian Defense: Modern Variation #2
61,mate,white,flafel26,1587,bilalshbair,1500,B27,Sicilian Defense: Hyperaccelerated Dragon
3,resign,white,miraclemb,1500,flafel26,1587,A45,Indian Game
117,mate,white,darayava,1500,flafel26,1587,E77,King's Indian Defense: Six Pawns Attack
73,resign,white,radar_1652,1500,flafel26,1587,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
71,draw,draw,flafel26,1584,muratbarbarossa,1500,C00,French Defense: Knight Variation
97,outoftime,white,flafel26,1584,zoma_80,1500,B13,Caro-Kann Defense: Exchange Variation
42,mate,black,kobayfare,1500,flafel26,1584,A45,Indian Game
73,mate,white,ower_game06,1780,flafel26,1589,B60,Sicilian Defense: Richter-Rauzer Variation
44,mate,black,trog12,1554,flafel26,1589,C50,Four Knights Game: Italian Variation
16,resign,black,flafel26,1589,lanas2007,1500,C57,Italian Game: Two Knights Defense |  Polerio Defense
17,mate,white,flafel26,1589,raslan20214,1255,C41,Philidor Defense #3
40,mate,black,flafel26,1589,vulcanforge,1141,B01,Scandinavian Defense: Mieses-Kotroc Variation
57,mate,white,flafel26,1589,yacineo,1489,C57,Italian Game: Two Knights Defense |  Fried Liver Attack
15,resign,white,flafel26,1589,malaqueto,1337,C41,Philidor Defense #3
91,mate,white,flafel26,1589,enitsap,1500,B01,Scandinavian Defense: Mieses-Kotroc Variation
66,mate,black,flafel26,1589,alefdz,1348,D07,Queen's Gambit Refused: Chigorin Defense |  Exchange Variation
49,resign,white,lucamiko89,1500,flafel26,1589,A45,Indian Game
53,resign,white,skki,1500,flafel26,1589,A45,Paleface Attack
32,mate,black,popeo,1372,flafel26,1589,C57,Italian Game: Two Knights Defense |  Traxler Counterattack |  Knight Sacrifice Line
61,mate,white,flafel26,1589,francislartey36,1500,C02,French Defense: Advance Variation #3
62,draw,draw,cmys,1437,flafel26,1589,E60,King's Indian Defense: Normal Variation |  King's Knight Variation
161,mate,white,flafel26,1589,saeedzein,1500,C21,Center Game #2
39,resign,white,flafel26,1589,rajupsn,1500,D53,Queen's Gambit Declined: 4.Bg5 Be7
52,resign,black,rajupsn,1500,flafel26,1589,C20,King's Pawn Game: Wayward Queen Attack
39,resign,white,flafel26,1580,cauqui,1519,D00,Queen's Pawn Game: Chigorin Variation
43,resign,white,flafel26,1570,loris04,1251,B01,Scandinavian Defense: Mieses-Kotroc Variation
46,mate,black,loris04,1288,flafel26,1565,A00,Ware Opening
15,mate,white,flafel26,1560,loris04,1349,A40,Mikenas Defense
62,mate,black,loris04,1500,flafel26,1554,A00,Ware Opening
105,mate,white,tillmann,1500,flafel26,1554,C62,Ruy Lopez: Steinitz Defense
19,resign,white,flafel26,1554,tillmann,1500,B13,Caro-Kann Defense: Exchange Variation
68,resign,black,lgates07,1399,flafel26,1554,C62,Ruy Lopez: Steinitz Defense
38,mate,black,mavrikios,1362,flafel26,1554,C57,Italian Game: Two Knights Defense |  Traxler Counterattack |  Knight Sacrifice Line
31,mate,white,wolf_wick,1145,flafel26,1554,B00,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation
15,resign,white,flafel26,1554,fabo84,1347,D11,Slav Defense: Modern Line
41,resign,white,flafel26,1554,kokihuhj,1236,D30,Queen's Gambit Declined
61,resign,black,flafel26,1564,grandaddypurp,1577,C15,French Defense: Winawer Variation
110,mate,black,luigiderose,1364,flafel26,1564,D02,Queen's Pawn Game: Anti-Torre
53,resign,white,flafel26,1564,andizzz,1500,B12,Caro-Kann Defense
56,mate,black,andizzz,1500,flafel26,1564,C23,Bishop's Opening
65,resign,white,flafel26,1564,dannymoore,1500,B20,Sicilian Defense: Bowdler Attack
26,resign,white,kaushik0303,1500,flafel26,1564,C20,King's Pawn Game: Wayward Queen Attack
51,resign,white,yellow_dragon,1876,deilsonlopes,1921,A70,Benoni Defense: Classical Variation
103,resign,white,yellow_dragon,1865,michal007,1841,D06,Queen's Gambit Refused: Marshall Defense
48,mate,black,gazebo,1536,yellow_dragon,1862,B12,Caro-Kann Defense: Advance Variation |  Bayonet Attack
96,resign,black,yellow_dragon,1878,bobby-mitovsky,1724,D15,Slav Defense: Three Knights Variation
120,mate,black,michal007,1844,yellow_dragon,1868,A16,English Opening: Anglo-Indian Defense |  Queen's Knight Variation
96,outoftime,black,madeinukraine,1732,yellow_dragon,1855,A00,Van't Kruijs Opening
64,resign,black,yellow_dragon,1867,verikt,1878,A40,English Defense
66,resign,black,mezz75,1730,yellow_dragon,1859,B12,Caro-Kann Defense: Advance Variation
80,resign,black,natula,1948,yellow_dragon,1844,E61,Indian Game: West Indian Defense
41,resign,white,thom2017,1918,yellow_dragon,1858,E90,King's Indian Defense: Zinnowitz Variation
57,mate,white,yellow_dragon,1844,inerrant,1907,E80,King's Indian Defense: Saemisch Variation
109,draw,draw,fapmonkey,1905,yellow_dragon,1842,B13,Caro-Kann Defense: Exchange Variation
36,resign,white,yellow_dragon,1834,bennib,1732,D53,Queen's Gambit Declined: 4.Bg5 Be7
79,resign,white,yellow_dragon,1823,silentmove,1770,E88,King's Indian Defense: Saemisch Variation |  Closed Variation |  7...c6
79,resign,white,antitheist01,1813,yellow_dragon,1835,E70,King's Indian Defense: Normal Variation
58,resign,black,yellow_dragon,1856,gianni47,1509,D50,Queen's Gambit Declined: Modern Variation
65,mate,white,andrew117,1453,yellow_dragon,1878,B12,Caro-Kann Defense: Advance Variation
48,resign,black,yellow_dragon,1888,moreno13,1957,E80,King's Indian Defense: Saemisch Variation
75,mate,white,yellow_dragon,1878,omid163,1816,A41,Modern Defense
41,mate,white,nik_ulaa,1804,yellow_dragon,1893,B13,Caro-Kann Defense: Panov Attack #2
69,mate,white,yellow_dragon,1881,caucasian11,1873,E81,King's Indian Defense: Saemisch Variation |  Normal Defense
82,resign,black,atakule,1705,yellow_dragon,1874,B10,Caro-Kann Defense
33,resign,white,rudra007,1469,yellow_dragon,1896,B10,Caro-Kann Defense: Breyer Variation
74,resign,black,yellow_dragon,1910,gulskog,1863,E90,King's Indian Defense: Normal Variation |  Rare Defenses
74,mate,black,myel,1493,yellow_dragon,1908,B08,Pirc Defense: Classical Variation
88,resign,black,yellow_dragon,1931,gambeet21,1384,D08,Queen's Gambit Refused: Albin Countergambit |  Normal Line
40,resign,black,yellow_dragon,1941,lapircsspacca,1985,D85,Gruenfeld Defense: Exchange Variation
112,resign,black,gary_blackwood,1998,yellow_dragon,1927,B18,Caro-Kann Defense: Classical Variation
81,resign,white,yellow_dragon,1923,e4e4e41366,1625,D10,Slav Defense #2
51,resign,white,johnnymachine88,2003,yellow_dragon,1932,B10,Caro-Kann Defense: Breyer Variation
37,resign,white,yellow_dragon,1930,srajmane35,1552,A80,Dutch Defense
39,resign,black,secretum,1914,yellow_dragon,1918,B12,Caro-Kann Defense: Advance Variation
79,resign,white,blaz58,1807,yellow_dragon,1934,B10,Caro-Kann Defense
80,resign,black,yellow_dragon,1947,aleksandrsedleckij,1909,E87,King's Indian Defense: Saemisch Variation |  Closed Variation
95,mate,white,yellow_dragon,1945,caligarigsf,1534,A40,Modern Defense
64,mate,black,babadzhanov____94,1691,yellow_dragon,1940,A45,Indian Game
47,resign,black,mvl9000,1759,yellow_dragon,1934,B72,Sicilian Defense: Dragon |  Classical Attack
54,resign,black,yellow_dragon,1947,blitzerking,1914,E16,Queen's Indian Defense: Capablanca Variation
45,resign,white,pepito2206,1953,yellow_dragon,1959,A49,Indian Game: Przepiorka Variation
58,mate,black,aljopeljhan,1820,yellow_dragon,1951,E61,King's Indian Defense
39,resign,white,yellow_dragon,1943,say1166,1815,A40,Polish Defense
48,resign,white,m2018,1890,yellow_dragon,1957,B10,Caro-Kann Defense: Accelerated Panov Attack |  Modern Variation
63,mate,white,yellow_dragon,1954,kemaluslu,1613,D20,Queen's Gambit Accepted: Old Variation
63,resign,white,yellow_dragon,1947,taowerker,1784,A40,Modern Defense
59,resign,white,yellow_dragon,1946,magrabi,1469,A40,Horwitz Defense
122,draw,draw,yudi-aja,2019,yellow_dragon,1943,B10,Caro-Kann Defense
28,resign,black,yellow_dragon,1949,pichufrenzy,2156,E81,King's Indian Defense: Saemisch Variation |  Normal Defense
137,mate,white,shadowdatsas,1502,unkanivali,1517,D35,Queen's Gambit Declined: Exchange Variation
35,resign,white,txemanski,1720,shadowdatsas,1507,B25,Sicilian Defense: Closed Variation |  Traditional
34,resign,white,bobasper,1504,shadowdatsas,1519,B22,Sicilian Defense: Alapin Variation
74,resign,black,xkqc7nt7,1536,shadowdatsas,1507,D01,Queen's Pawn Game: Chigorin Variation
46,resign,black,shadowdatsas,1509,vanraj01,1913,E61,Indian Game: West Indian Defense
69,outoftime,white,shadowdatsas,1495,codagirl,1577,B21,Sicilian Defense: McDonnell Attack
91,resign,white,fchess7,1366,shadowdatsas,1511,D02,Queen's Pawn Game: Zukertort Variation
49,mate,white,shadowdatsas,1505,io67,1319,D10,Slav Defense: Slav Gambit |  Alekhine Attack
40,resign,white,bawer234,1952,shadowdatsas,1506,B50,Sicilian Defense
18,resign,black,shadowdatsas,1508,bawer234,1951,B21,Sicilian Defense: McDonnell Attack
25,resign,white,thales24,1572,shadowdatsas,1517,B50,Sicilian Defense: Delayed Alapin
84,resign,black,shadowdatsas,1527,chciewoj,1554,C30,King's Gambit
54,resign,black,oev,1632,shadowdatsas,1513,B53,Sicilian Defense: Chekhover Variation
32,resign,black,shadowdatsas,1517,bigbarbos,1762,B21,Sicilian Defense: McDonnell Attack
127,mate,white,shadowdatsas,1507,spyghetti,1482,C34,King's Gambit Accepted |  Schallopp Defense
65,resign,white,fingersfreddy,1382,shadowdatsas,1522,B20,Sicilian Defense: Bowdler Attack
31,resign,white,shadowdatsas,1522,imad13,1542,C31,King's Gambit |  Falkbeer Countergambit Accepted
39,resign,white,amitbera,1453,shadowdatsas,1536,B20,Sicilian Defense: Staunton-Cochrane Variation
15,resign,white,shadowdatsas,1531,obankole,1291,C34,King's Gambit Accepted |  MacLeod Defense
31,resign,white,cevat,1516,shadowdatsas,1543,B50,Sicilian Defense
55,mate,white,shadowdatsas,1543,hallcat,1267,B00,Nimzowitsch Defense
39,mate,white,shadowdatsas,1543,joaopn,1500,C30,King's Gambit Declined |  Queen's Knight Defense
63,mate,white,skipp,1404,shadowdatsas,1558,A03,Bird Opening: Dutch Variation
68,resign,black,shadowdatsas,1568,murderink,1614,C30,King's Gambit
27,resign,white,apoline,1795,shadowdatsas,1573,D00,Blackmar-Diemer Gambit: Ryder Gambit
79,resign,white,shadowdatsas,1567,josimarspa,1389,B07,Rat Defense: Harmonist
65,outoftime,white,mabe48b,1624,shadowdatsas,1576,B50,Sicilian Defense
76,resign,black,alexkel,1557,shadowdatsas,1566,B50,Sicilian Defense
20,resign,white,shadowdatsas,1559,flackvillalba,1500,C30,King's Gambit
41,resign,white,aljabo,1532,shadowdatsas,1571,B56,Sicilian Defense: Modern Variations
50,resign,black,shadowdatsas,1582,toni915,1586,A03,Bird Opening: Williams Gambit
101,outoftime,white,toni915,1575,shadowdatsas,1593,B27,Sicilian Defense: Hyperaccelerated Dragon
22,resign,black,shadowdatsas,1607,lakshmandevi,1519,C02,French Defense: Advance |  Steinitz Variation
161,mate,white,shadowdatsas,1596,twinkletoes1945,1589,C34,King's Gambit Accepted |  Schallopp Defense
136,mate,black,rainmen,1701,shadowdatsas,1582,B20,Sicilian Defense: Bowdler Attack
80,resign,black,shadowdatsas,1590,gagarin-2,1651,C70,Ruy Lopez: Morphy Defense |  Caro Variation
56,resign,black,antonio_89,1506,shadowdatsas,1582,B50,Sicilian Defense
106,mate,black,brunomig,1653,shadowdatsas,1568,B20,Sicilian Defense: Bowdler Attack
5,resign,white,shadowslord,1315,talhakilinc,1198,D01,Queen's Pawn Game: Chigorin Variation
14,outoftime,black,cseszo,1227,shadowslord,1276,A00,Polish Opening: Symmetrical Variation
68,mate,black,shadowslord,1334,bulldog63,1284,B20,Sicilian Defense: Kronberger Variation
71,mate,white,shadowslord,1297,chakuli,1335,B00,Goldsmith Defense
58,resign,black,hatterix,1503,leifah,1495,D25,Queen's Gambit Accepted: Normal Variation
80,draw,draw,thecoolchiller,1149,hatterix,1503,C68,Ruy Lopez: Exchange Variation |  Lutikov Variation
106,resign,black,thecoolchiller,1149,hatterix,1503,C50,Giuoco Piano
57,mate,white,hatterix,1493,bembeng87,1473,C00,French Defense: Normal Variation
33,resign,white,bembeng87,1461,hatterix,1505,C50,Italian Game: Giuoco Pianissimo
39,resign,white,majakasta,1423,hatterix,1505,C44,King's Pawn Game: Pachman Wing Gambit
92,mate,black,rusup,1251,icewolf4,1331,C22,Center Game: Normal Variation
21,resign,white,icewolf4,1309,rusup,1269,B00,Nimzowitsch Defense: Scandinavian Variation |  Exchange Variation
55,mate,white,icewolf4,1290,leo_morales_12,1186,C40,Gunderam Defense
18,resign,white,farooqkhezri123,1459,icewolf4,1307,C24,Bishop's Opening: Berlin Defense
40,resign,black,icewolf4,1335,mysticp,1360,C68,Ruy Lopez: Exchange Variation
43,resign,black,aarush_shukla,1286,icewolf4,1304,C48,Four Knights Game: Spanish Variation
14,outoftime,black,robertla,1284,icewolf4,1301,C50,Italian Game
30,resign,black,icewolf4,1368,noura2009,1184,C44,Ponziani Opening
54,outoftime,black,icewolf4,1415,bambargera,1438,C40,King's Pawn Game: Damiano Defense
63,outoftime,white,jazzphunk,1486,icewolf4,1470,C44,Scotch Game: Scotch Gambit
44,resign,black,icewolf4,1536,director1988,1549,C44,Ponziani Opening
56,resign,black,sspreadd,1418,icewolf4,1461,D00,Queen's Pawn Game: Mason Attack
86,resign,black,icewolf4,1512,chessatnight,1726,C00,St. George Defense
27,mate,white,jdunca18,1765,icewolf4,1590,D07,Queen's Gambit Refused: Chigorin Defense #3
50,mate,black,d-daniljev,1271,icewolf4,1500,C20,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit
38,resign,black,gege4076,1063,anz17,1186,C00,French Defense: Steinitz Attack
34,resign,black,anz17,1500,as1204gj,1265,A00,Van't Kruijs Opening
55,resign,white,v1chess,1495,raygeo,1460,B23,Sicilian Defense: Closed Variation
71,resign,white,frynoodles,1461,v1chess,1508,E60,King's Indian Defense: Normal Variation |  King's Knight Variation
109,resign,black,v1chess,1525,georg01,1494,C44,Scotch Game
84,resign,black,v1chess,1530,acsinteco,1561,C00,French Defense: King's Indian Attack
76,resign,black,legendaryfatguy,1575,v1chess,1516,E81,King's Indian Defense: Saemisch Variation |  Normal Defense
65,mate,white,v1chess,1514,daughterofdog,1108,C44,Scotch Game
27,resign,white,danielsmith,1602,v1chess,1523,A48,Torre Attack
13,resign,black,v1chess,1538,rodny21,1452,C44,Scotch Game
66,mate,black,v1chess,1541,raysendeleo,1900,C45,Scotch Game
79,resign,white,valladorn,1708,v1chess,1548,B07,Pirc Defense #4
76,mate,black,fernalam28,1270,v1chess,1544,B07,Lion Defense: Lion's Jaw
82,mate,black,srinikhil963,1762,juqlan,1834,B50,Sicilian Defense
65,resign,white,srinikhil963,1740,enielson,1729,A48,Torre Attack
62,mate,black,srinikhil963,1758,jealousfrog3885,1851,B30,Sicilian Defense: Old Sicilian
58,outoftime,black,samad_110,1916,srinikhil963,1749,B20,Sicilian Defense: Bowdler Attack
49,mate,white,srinikhil963,1730,agarchess16,1592,A35,English Opening: Symmetrical Variation |  Four Knights Variation
43,mate,white,srinikhil963,1713,adri_taubate_brasil,1527,A04,Zukertort Opening: Ross Gambit
44,outoftime,black,mursi_99,1987,srinikhil963,1653,A45,Indian Game: Tartakower Attack
91,outoftime,white,wowei,2039,srinikhil963,1660,D55,Queen's Gambit Declined: Neo-Orthodox Variation |  Main Line
57,mate,white,srinikhil963,1598,samyipro,1891,B01,Scandinavian Defense: Mieses-Kotroc Variation
127,mate,white,srinikhil963,1506,carabistouille11,2117,B07,Pirc Defense #3
70,mate,black,invinciblegooner,1783,srinikhil963,1432,C57,Italian Game: Two Knights Defense |  Fritz Variation
47,mate,white,srinikhil963,1361,estrellabrilla,1629,C55,Italian Game: Anti-Fried Liver Defense
59,mate,white,stethoscopes,1682,delonyem,1417,D00,Queen's Pawn Game: Mason Attack
19,resign,black,sv_sova,1389,stethoscopes,1682,B13,Caro-Kann Defense: Exchange Variation
45,mate,white,stethoscopes,1682,admx,1500,D02,Queen's Pawn Game: Zukertort Variation
42,mate,black,admx,1500,stethoscopes,1682,A46,Torre Attack #2
19,resign,white,stethoscopes,1682,sir_reza,1500,D02,Queen's Pawn Game: Zukertort Variation
60,mate,black,joebertsche,1130,dragonstar1738,1383,C34,King's Gambit Accepted |  Fischer Defense
50,resign,black,makegus1,1136,dragonstar1738,1383,A00,Mieses Opening
37,resign,white,dragonstar1738,1383,makegus1,1136,C50,Giuoco Piano
76,resign,black,halma,984,dragonstar1738,1378,D00,Blackmar-Diemer Gambit: Gedult Gambit
46,mate,black,dragonstar1738,1378,purg4tory,1377,C40,Elephant Gambit
11,resign,white,dragonstar1738,1372,shadesofdrugs,1003,B50,Sicilian Defense
77,mate,white,dragonstar1738,1364,violeiro,1065,C00,French Defense: Knight Variation
20,resign,black,axmn312,1196,dragonstar1738,1348,D20,Queen's Gambit Accepted: Old Variation
37,resign,white,dragonstar1738,1336,turbolover,1088,C00,French Defense: Knight Variation
89,resign,white,dragonstar1738,1310,luckygentleman,1273,C42,Russian Game: Three Knights Game
17,draw,draw,killertip,1382,dragonstar1738,1304,C23,Bishop's Opening
30,resign,white,dragonstar1738,1285,joaovitor777,1116,B30,Sicilian Defense: Old Sicilian
77,resign,white,elbahari,1271,dragonstar1738,1328,C50,Four Knights Game: Italian Variation
124,mate,black,smartsky,1930,wiktor_dudkiewicz,1897,B09,Pirc Defense: Austrian Attack #2
43,resign,white,slickrick07,2012,wiktor_dudkiewicz,1904,B94,Sicilian Defense: Najdorf Variation
37,mate,white,wiktor_dudkiewicz,1891,paveljar,1977,B28,Sicilian Defense: O'Kelly Variation |  Normal System |  Taimanov Line
53,resign,white,wiktor_dudkiewicz,1882,matheusdavi,1828,C65,Ruy Lopez: Berlin Defense |  Beverwijk Variation
80,resign,black,kodrat0052,1822,wiktor_dudkiewicz,1873,B22,Sicilian Defense: Alapin Variation
91,resign,white,chesskingpawn,1890,wiktor_dudkiewicz,1884,B56,Sicilian Defense: Modern Variations
109,draw,draw,wiktor_dudkiewicz,1884,kaloev,1873,C77,Ruy Lopez: Morphy Defense |  Anderssen Variation
51,resign,white,kaloev,1861,wiktor_dudkiewicz,1896,B33,Sicilian Defense: Lasker-Pelikan Variation |  Sveshnikov Variation |  Chelyabinsk Variation
43,resign,white,wiktor_dudkiewicz,1883,dede2,1942,B02,Alekhine Defense: Scandinavian Variation |  Geschev Gambit
77,mate,white,hash_13-chess,1128,christinebitonti,795,A00,Hungarian Opening: Indian Defense
130,mate,black,hash_13-chess,1128,powodzenia,2177,A00,Hungarian Opening: Symmetrical Variation
85,resign,white,hash_13-chess,1114,ayax5000,1189,A00,Hungarian Opening
51,draw,draw,ayax5000,1191,hash_13-chess,1111,A00,Van't Kruijs Opening
53,mate,white,hash_13-chess,1111,shaaheenf88,921,A00,Hungarian Opening: Catalan Formation
36,resign,black,myklfriend,897,hash_13-chess,1111,B06,Modern Defense
26,resign,white,hash_13-chess,1111,myklfriend,897,A00,Hungarian Opening
52,resign,white,satuninja,1099,hash_13-chess,1124,A04,Zukertort Opening: Kingside Fianchetto
139,mate,white,hash_13-chess,1115,elenafer,1013,A00,Hungarian Opening
72,mate,black,omar_naguib,1099,hash_13-chess,1115,B06,Modern Defense
142,mate,black,omar_naguib,1099,hash_13-chess,1115,B06,Modern Defense
60,mate,black,hash_13-chess,1136,mr_zilgaze,843,A00,Hungarian Opening: Symmetrical Variation
23,resign,white,mr_zilgaze,798,hash_13-chess,1157,B06,Modern Defense
9,resign,white,rajuppi,2419,hash_13-chess,1157,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
43,mate,white,hash_13-chess,1151,pouyanz123,964,A00,Hungarian Opening
141,mate,white,leizka,1630,gabber11,1537,D06,Queen's Gambit
153,draw,draw,bash0707,1588,leizka,1631,B00,Caro-Kann Defense: Hillbilly Attack
76,mate,black,velomosh,1601,leizka,1621,B00,Caro-Kann Defense: Hillbilly Attack
73,mate,white,leizka,1610,velomosh,1611,D06,Queen's Gambit
24,resign,black,harry06,1550,leizka,1600,D01,Queen's Pawn Game: Chigorin Variation
81,resign,black,d3f1n3d,1677,leizka,1587,B12,Caro-Kann Defense: Advance Variation |  Van der Wiel Attack
57,outoftime,white,leizka,1573,vector1,1653,A40,Horwitz Defense
35,resign,white,leizka,1561,al-ol-da55,1587,A40,Horwitz Defense
39,mate,white,maksat123,1638,leizka,1570,B12,Caro-Kann Defense: Advance Variation |  Bayonet Attack
31,mate,white,leizka,1559,davidcecxladzee,1548,D15,Slav Defense: Three Knights Variation
47,resign,white,sade_ce,1699,leizka,1566,B10,Caro-Kann Defense
137,mate,white,leizka,1557,jorgitopodes,1494,D31,Semi-Slav Defense: Accelerated Move Order
58,resign,black,erez1236,1532,leizka,1546,B13,Caro-Kann Defense: Exchange Variation
112,outoftime,black,pasavand,1616,leizka,1532,B13,Caro-Kann Defense: Exchange Variation
48,resign,black,leizka,1543,bysns,1550,D50,Queen's Gambit Declined: Modern Variation
59,mate,white,freddyman,1533,leizka,1555,C01,French Defense: Winawer Variation |  Delayed Exchange Variation
109,mate,white,simplej,1727,leizka,1562,B10,Caro-Kann Defense
69,resign,white,leizka,1552,sky1996,1491,E60,King's Indian Defense: Normal Variation |  King's Knight Variation
55,resign,white,ajkhsh78,1814,leizka,1557,B10,Caro-Kann Defense
52,mate,black,leizka,1561,awangkoteng,1852,E20,Nimzo-Indian Defense: Ragozin Variation
134,resign,black,tiseptiko,1271,leizka,1557,A00,Hungarian Opening: Reversed Modern Defense
109,mate,white,leizka,1551,top_cat_matroskin,1356,D20,Queen's Gambit Accepted
90,resign,white,saj10,1604,leizka,1561,B12,Caro-Kann Defense: Advance Variation |  Short Variation
63,mate,white,leizka,1544,darioher,1738,D08,Queen's Gambit Refused: Albin Countergambit
62,resign,black,leizka,1568,gri3ver,1578,D20,Queen's Gambit Accepted
38,resign,black,nicolasabdala,1360,leizka,1562,B12,Caro-Kann Defense: Advance Variation |  Short Variation
31,resign,white,leizka,1552,maybeson,1503,D15,Slav Defense: Three Knights Variation
166,mate,black,alavizenna,1562,leizka,1539,B12,Caro-Kann Defense: Advance Variation
114,mate,black,dazkins,1483,cause_complications,1737,B01,Scandinavian Defense: Mieses-Kotroc Variation
66,resign,black,dazkins,1488,cipri,1727,C48,Four Knights Game: Spanish Variation
43,mate,white,wombelspeck,1880,dazkins,1490,D00,Blackmar-Diemer Gambit: Ryder Gambit
103,mate,white,chessplay77,1898,dazkins,1493,C50,Italian Game
54,resign,black,dazkins,1499,bazinga51,1667,C68,Ruy Lopez: Exchange Variation
140,mate,black,jeanb,1579,dazkins,1484,D00,Queen's Pawn Game #3
73,draw,draw,dazkins,1485,igor5z,1465,C00,St. George Defense
49,mate,white,dazkins,1463,kba42,1201,C40,King's Pawn Game: Damiano Defense
